Function,Algorithm,Iteration,Diversity
CEC22_F1,NWOA-NM,31,47.9803570285501
CEC22_F1,NWOA-NM,32,46.3389206667256
CEC22_F1,NWOA-NM,33,45.19360756234809
CEC22_F1,NWOA-NM,34,44.80195805901697
CEC22_F1,NWOA-NM,35,43.9077376876721
CEC22_F1,NWOA-NM,36,42.74914387342168
CEC22_F1,NWOA-NM,37,42.057390097233316
CEC22_F1,NWOA-NM,38,41.72625149206743
CEC22_F1,NWOA-NM,39,41.5533888221438
CEC22_F1,NWOA-NM,40,40.38177262771001
CEC22_F1,NWOA-NM,41,39.462806063117604
CEC22_F1,NWOA-NM,42,38.921717878166376
CEC22_F1,NWOA-NM,43,38.36479970096154
CEC22_F1,NWOA-NM,44,38.04797584870983
CEC22_F1,NWOA-NM,45,37.549970641300135
CEC22_F1,NWOA-NM,46,37.069165930398974
CEC22_F1,NWOA-NM,47,37.170590834448205
CEC22_F1,NWOA-NM,48,36.86675426871593
CEC22_F1,NWOA-NM,49,36.809859973604446
CEC22_F1,NWOA-NM,50,36.58649552330546
CEC22_F1,NWOA-NM,51,35.335204529566624
CEC22_F1,NWOA-NM,52,33.64892859788789
CEC22_F1,NWOA-NM,53,33.23672323332386
CEC22_F1,NWOA-NM,54,33.133899369579105
CEC22_F1,NWOA-NM,55,32.72944644157043
CEC22_F1,NWOA-NM,56,31.873339932178112
CEC22_F1,NWOA-NM,57,31.628817957457528
CEC22_F1,NWOA-NM,58,31.525981870801548
CEC22_F1,NWOA-NM,59,31.441802548280457
CEC22_F1,NWOA-NM,60,31.33191218266478
CEC22_F1,NWOA-NM,61,30.168737032587092
CEC22_F1,NWOA-NM,62,30.035300551961903
CEC22_F1,NWOA-NM,63,29.604058468647754
CEC22_F1,NWOA-NM,64,29.13830578999806
CEC22_F1,NWOA-NM,65,28.522368623066416
CEC22_F1,NWOA-NM,66,28.022808285509427
CEC22_F1,NWOA-NM,67,27.833694733817175
CEC22_F1,NWOA-NM,68,27.694343452791145
CEC22_F1,NWOA-NM,69,27.62981794587621
CEC22_F1,NWOA-NM,70,27.421042600656996
CEC22_F1,NWOA-NM,71,26.79491552056308
CEC22_F1,NWOA-NM,72,25.776568480365334
CEC22_F1,NWOA-NM,73,24.56690202727496
CEC22_F1,NWOA-NM,74,24.204082358215352
CEC22_F1,NWOA-NM,75,24.050154159090766
CEC22_F1,NWOA-NM,76,23.966880107923803
CEC22_F1,NWOA-NM,77,23.861821093677854
CEC22_F1,NWOA-NM,78,23.84442339948213
CEC22_F1,NWOA-NM,79,23.82210372039099
CEC22_F1,NWOA-NM,80,23.400919694755387
CEC22_F1,NWOA-NM,81,22.99621414054899
CEC22_F1,NWOA-NM,82,22.704209358180954
CEC22_F1,NWOA-NM,83,22.282833057763447
CEC22_F1,NWOA-NM,84,21.929806118115845
CEC22_F1,NWOA-NM,85,21.92431632192153
CEC22_F1,NWOA-NM,86,21.582003579619332
CEC22_F1,NWOA-NM,87,21.47213777681521
CEC22_F1,NWOA-NM,88,21.31196957247864
CEC22_F1,NWOA-NM,89,21.10751552908478
CEC22_F1,NWOA-NM,90,21.068660319235818
CEC22_F1,NWOA-NM,91,20.606824383971336
CEC22_F1,NWOA-NM,92,20.466523952631036
CEC22_F1,NWOA-NM,93,20.348023734082386
CEC22_F1,NWOA-NM,94,20.00852373817922
CEC22_F1,NWOA-NM,95,19.982680050303976
CEC22_F1,NWOA-NM,96,19.944030988482723
CEC22_F1,NWOA-NM,97,19.948343974617266
CEC22_F1,NWOA-NM,98,19.937425582935283
CEC22_F1,NWOA-NM,99,19.879416146533487
CEC22_F1,NWOA-NM,100,19.973231987888074
CEC22_F1,NWOA-NM,101,19.63869747895861
CEC22_F1,NWOA-NM,102,19.46597053889223
CEC22_F1,NWOA-NM,103,19.395835593616617
CEC22_F1,NWOA-NM,104,19.1036643570506
CEC22_F1,NWOA-NM,105,19.078609307424724
CEC22_F1,NWOA-NM,106,18.971657085453625
CEC22_F1,NWOA-NM,107,18.85888400404686
CEC22_F1,NWOA-NM,108,18.783050050679414
CEC22_F1,NWOA-NM,109,18.70855137509473
CEC22_F1,NWOA-NM,110,18.700658831412824
CEC22_F1,NWOA-NM,111,18.418523895615028
CEC22_F1,NWOA-NM,112,18.39730752800514
CEC22_F1,NWOA-NM,113,18.39431617583264
CEC22_F1,NWOA-NM,114,18.404904495783352
CEC22_F1,NWOA-NM,115,18.371871791038696
CEC22_F1,NWOA-NM,116,18.125350036999617
CEC22_F1,NWOA-NM,117,18.12286117140658
CEC22_F1,NWOA-NM,118,17.915671420112936
CEC22_F1,NWOA-NM,119,17.90812994733084
CEC22_F1,NWOA-NM,120,17.769180590860067
CEC22_F1,NWOA-NM,121,17.71385009608682
CEC22_F1,NWOA-NM,122,17.701944304439415
CEC22_F1,NWOA-NM,123,17.580985236626894
CEC22_F1,NWOA-NM,124,17.525629312326096
CEC22_F1,NWOA-NM,125,17.44747186853336
CEC22_F1,NWOA-NM,126,17.096591104459506
CEC22_F1,NWOA-NM,127,16.630603273174287
CEC22_F1,NWOA-NM,128,16.599638309867217
CEC22_F1,NWOA-NM,129,16.531481410323632
CEC22_F1,NWOA-NM,130,16.30701352794472
CEC22_F1,NWOA-NM,131,16.27596435148691
CEC22_F1,NWOA-NM,132,16.22692260458046
CEC22_F1,NWOA-NM,133,16.164541317397784
CEC22_F1,NWOA-NM,134,16.188298576891903
CEC22_F1,NWOA-NM,135,16.141315943496256
CEC22_F1,NWOA-NM,136,16.07663324700305
CEC22_F1,NWOA-NM,137,16.075795147544007
CEC22_F1,NWOA-NM,138,16.059983499936017
CEC22_F1,NWOA-NM,139,16.05868524007426
CEC22_F1,NWOA-NM,140,16.061152434559936
CEC22_F1,NWOA-NM,141,16.043195204106723
CEC22_F1,NWOA-NM,142,16.027370194746403
CEC22_F1,NWOA-NM,143,16.014573979022437
CEC22_F1,NWOA-NM,144,16.00581060832538
CEC22_F1,NWOA-NM,145,16.00316604235265
CEC22_F1,NWOA-NM,146,16.00449282580238
CEC22_F1,NWOA-NM,147,16.004514314222043
CEC22_F1,NWOA-NM,148,16.001540226172214
CEC22_F1,NWOA-NM,149,15.949920194771863
CEC22_F1,NWOA-NM,150,15.941543568174854
CEC22_F1,NWOA-HC,0,254.99644592999158
CEC22_F1,NWOA-HC,1,229.7422629094662
CEC22_F1,NWOA-HC,2,204.0356362644329
CEC22_F1,NWOA-HC,3,180.32945083298299
CEC22_F1,NWOA-HC,4,151.41406336954475
CEC22_F1,NWOA-HC,5,135.89471161673129
CEC22_F1,NWOA-HC,6,122.60308685412251
CEC22_F1,NWOA-HC,7,114.7795245075973
CEC22_F1,NWOA-HC,8,100.4590397097983
CEC22_F1,NWOA-HC,9,93.97528902576276
CEC22_F1,NWOA-HC,10,89.28000466555527
CEC22_F1,NWOA-HC,11,86.3151007163825
CEC22_F1,NWOA-HC,12,79.728871284407
CEC22_F1,NWOA-HC,13,75.77444412362345
CEC22_F1,NWOA-HC,14,72.53864225259153
CEC22_F1,NWOA-HC,15,70.70184856272901
CEC22_F1,NWOA-HC,16,69.90274036581357
CEC22_F1,NWOA-HC,17,67.17061349374666
CEC22_F1,NWOA-HC,18,64.00946507548159
CEC22_F1,NWOA-HC,19,63.27863797621474
CEC22_F1,NWOA-HC,20,63.388504392436474
CEC22_F1,NWOA-HC,21,57.422905308465076
CEC22_F1,NWOA-HC,22,55.902923574458576
CEC22_F1,NWOA-HC,23,53.59411898636845
CEC22_F1,NWOA-HC,24,53.15517569802726
CEC22_F1,NWOA-HC,25,52.912777384405175
CEC22_F1,NWOA-HC,26,52.30600423205151
CEC22_F1,NWOA-HC,27,51.976334302619705
CEC22_F1,NWOA-HC,28,51.63292297937736
CEC22_F1,NWOA-HC,29,51.437914493209234
CEC22_F1,NWOA-HC,30,48.970803396154444
CEC22_F1,NWOA-HC,31,45.87641312127833
CEC22_F1,NWOA-HC,32,42.582754519567345
CEC22_F1,NWOA-HC,33,41.54860612782413
CEC22_F1,NWOA-HC,34,41.33015465186383
CEC22_F1,NWOA-HC,35,40.53562330134973
CEC22_F1,NWOA-HC,36,40.0431809248138
CEC22_F1,NWOA-HC,37,40.02288604995343
CEC22_F1,NWOA-HC,38,39.87309136047729
CEC22_F1,NWOA-HC,39,39.74567419969617
CEC22_F1,NWOA-HC,40,39.57784171962411
CEC22_F1,NWOA-HC,41,37.363177425008345
CEC22_F1,NWOA-HC,42,35.40890009513201
CEC22_F1,NWOA-HC,43,34.95429987745295
CEC22_F1,NWOA-HC,44,34.06956268156169
CEC22_F1,NWOA-HC,45,33.78801813742529
CEC22_F1,NWOA-HC,46,33.391774309385994
CEC22_F1,NWOA-HC,47,33.27390565908373
CEC22_F1,NWOA-HC,48,33.25206507807478
CEC22_F1,NWOA-HC,49,32.92140559846988
CEC22_F1,NWOA-HC,50,32.90589273349608
CEC22_F1,NWOA-HC,51,30.39928312248835
CEC22_F1,NWOA-HC,52,30.031901402876297
CEC22_F1,NWOA-HC,53,29.379503559206483
CEC22_F1,NWOA-HC,54,29.245891437739658
CEC22_F1,NWOA-HC,55,28.646763799705248
CEC22_F1,NWOA-HC,56,28.080171735258535
CEC22_F1,NWOA-HC,57,27.924331866358024
CEC22_F1,NWOA-HC,58,27.71702587007211
CEC22_F1,NWOA-HC,59,27.438434302047796
CEC22_F1,NWOA-HC,60,26.878053582712027
CEC22_F1,NWOA-HC,61,26.682035906919907
CEC22_F1,NWOA-HC,62,26.09487111689118
CEC22_F1,NWOA-HC,63,25.72056882154513
CEC22_F1,NWOA-HC,64,25.631014106937066
CEC22_F1,NWOA-HC,65,25.494511361904813
CEC22_F1,NWOA-HC,66,24.785142008946366
CEC22_F1,NWOA-HC,67,24.343335387540527
CEC22_F1,NWOA-HC,68,24.261259066132805
CEC22_F1,NWOA-HC,69,24.041902929610707
CEC22_F1,NWOA-HC,70,23.886294213252274
CEC22_F1,NWOA-HC,71,23.351805074531313
CEC22_F1,NWOA-HC,72,23.194551723878625
CEC22_F1,NWOA-HC,73,22.53453817227276
CEC22_F1,NWOA-HC,74,22.422333017208352
CEC22_F1,NWOA-HC,75,22.014183076213875
CEC22_F1,NWOA-HC,76,21.901884051142737
CEC22_F1,NWOA-HC,77,21.654092928640615
CEC22_F1,NWOA-HC,78,21.6307721469489
CEC22_F1,NWOA-HC,79,21.419096746435876
CEC22_F1,NWOA-HC,80,21.214849979241354
CEC22_F1,NWOA-HC,81,20.972291911290046
CEC22_F1,NWOA-HC,82,20.879736105095365
CEC22_F1,NWOA-HC,83,20.256445522481453
CEC22_F1,NWOA-HC,84,20.003808289434737
CEC22_F1,NWOA-HC,85,19.85296312363713
CEC22_F1,NWOA-HC,86,19.808546961613512
CEC22_F1,NWOA-HC,87,19.769784370291998
CEC22_F1,NWOA-HC,88,19.738272660444945
CEC22_F1,NWOA-HC,89,19.62092439770881
CEC22_F1,NWOA-HC,90,19.582379390471942
CEC22_F1,NWOA-HC,91,19.211481402445894
CEC22_F1,NWOA-HC,92,19.16475182457856
CEC22_F1,NWOA-HC,93,18.7714499922564
CEC22_F1,NWOA-HC,94,18.763191189897505
CEC22_F1,NWOA-HC,95,18.72919967205255
CEC22_F1,NWOA-HC,96,18.678876704071904
CEC22_F1,NWOA-HC,97,18.65650044383109
CEC22_F1,NWOA-HC,98,18.619521571231036
CEC22_F1,NWOA-HC,99,18.219730642902483
CEC22_F1,NWOA-HC,100,18.200779559066124
CEC22_F1,NWOA-HC,101,18.13654921316654
CEC22_F1,NWOA-HC,102,18.030699056329997
CEC22_F1,NWOA-HC,103,17.983258529915936
CEC22_F1,NWOA-HC,104,17.88698111650201
CEC22_F1,NWOA-HC,105,17.81038082902526
CEC22_F1,NWOA-HC,106,17.73725282713655
CEC22_F1,NWOA-HC,107,17.69270861199102
CEC22_F1,NWOA-HC,108,17.672601078779962
CEC22_F1,NWOA-HC,109,17.64129730266932
CEC22_F1,NWOA-HC,110,17.634012981133928
CEC22_F1,NWOA-HC,111,17.57603235403746
CEC22_F1,NWOA-HC,112,17.55923210770562
CEC22_F1,NWOA-HC,113,17.513025048243517
CEC22_F1,NWOA-HC,114,17.513025048243517
CEC22_F1,NWOA-HC,115,17.533487753084568
CEC22_F1,NWOA-HC,116,17.511050583742726
CEC22_F1,NWOA-HC,117,17.31859841441522
CEC22_F1,NWOA-HC,118,17.30571980739888
CEC22_F1,NWOA-HC,119,17.262014929781124
CEC22_F1,NWOA-HC,120,17.264464978938868
CEC22_F1,NWOA-HC,121,17.19466341042025
CEC22_F1,NWOA-HC,122,17.17193209460999
CEC22_F1,NWOA-HC,123,17.083324001319667
CEC22_F1,NWOA-HC,124,17.033877155043125
CEC22_F1,NWOA-HC,125,17.014304045122536
CEC22_F1,NWOA-HC,126,17.025889824271466
CEC22_F1,NWOA-HC,127,17.02659676939121
CEC22_F1,NWOA-HC,128,16.993815510580486
CEC22_F1,NWOA-HC,129,16.993362113340268
CEC22_F1,NWOA-HC,130,16.91711536120514
CEC22_F1,NWOA-HC,131,16.61889166623083
CEC22_F1,NWOA-HC,132,16.63199578730129
CEC22_F1,NWOA-HC,133,16.60155481710552
CEC22_F1,NWOA-HC,134,16.575275464434462
CEC22_F1,NWOA-HC,135,16.575275464434462
CEC22_F1,NWOA-HC,136,16.533437317344834
CEC22_F1,NWOA-HC,137,16.474545388639054
CEC22_F1,NWOA-HC,138,16.46085925011213
CEC22_F1,NWOA-HC,139,16.510294849970165
CEC22_F1,NWOA-HC,140,16.484182228750065
CEC22_F1,NWOA-HC,141,16.464961653012857
CEC22_F1,NWOA-HC,142,16.464107857822093
CEC22_F1,NWOA-HC,143,16.46418532387515
CEC22_F1,NWOA-HC,144,16.456859013948876
CEC22_F1,NWOA-HC,145,16.458471853664292
CEC22_F1,NWOA-HC,146,16.450255894668775
CEC22_F1,NWOA-HC,147,16.454112765335875
CEC22_F1,NWOA-HC,148,16.388643156871687
CEC22_F1,NWOA-HC,149,16.31485561706891
CEC22_F1,NWOA-HC,150,16.31948461172238
CEC22_F1,NWOA-PS,0,254.99644592999158
CEC22_F1,NWOA-PS,1,229.7422629094662
CEC22_F1,NWOA-PS,2,204.0356362644329
CEC22_F1,NWOA-PS,3,180.32945083298299
CEC22_F1,NWOA-PS,4,151.41406336954475
CEC22_F1,NWOA-PS,5,135.89471161673129
CEC22_F1,NWOA-PS,6,122.60308685412251
CEC22_F1,NWOA-PS,7,114.7795245075973
CEC22_F1,NWOA-PS,8,100.4590397097983
CEC22_F1,NWOA-PS,9,93.97528902576276
CEC22_F1,NWOA-PS,10,88.51691645413585
CEC22_F1,NWOA-PS,11,84.81416258648332
CEC22_F1,NWOA-PS,12,79.82349729063122
CEC22_F1,NWOA-PS,13,75.8998119438976
CEC22_F1,NWOA-PS,14,73.68441759323703
CEC22_F1,NWOA-PS,15,71.25852089755259
CEC22_F1,NWOA-PS,16,67.50976058195153
CEC22_F1,NWOA-PS,17,64.32732292439468
CEC22_F1,NWOA-PS,18,62.817299652755175
CEC22_F1,NWOA-PS,19,61.70823202706824
CEC22_F1,NWOA-PS,20,61.191197566025906
CEC22_F1,NWOA-PS,21,55.41662760403828
CEC22_F1,NWOA-PS,22,53.051796021919166
CEC22_F1,NWOA-PS,23,52.27283734849401
CEC22_F1,NWOA-PS,24,49.97355403807568
CEC22_F1,NWOA-PS,25,49.211988162373835
CEC22_F1,NWOA-PS,26,47.3865656928186
CEC22_F1,NWOA-PS,27,46.344375768213595
CEC22_F1,NWOA-PS,28,45.995966904728945
CEC22_F1,NWOA-PS,29,45.16299007361242
CEC22_F1,NWOA-PS,30,44.46766554382498
CEC22_F1,NWOA-PS,31,41.618414070020954
CEC22_F1,NWOA-PS,32,40.84325116401273
CEC22_F1,NWOA-PS,33,39.87574867991361
CEC22_F1,NWOA-PS,34,38.789694184904576
CEC22_F1,NWOA-PS,35,38.704063376288914
CEC22_F1,NWOA-PS,36,38.65513051278742
CEC22_F1,NWOA-PS,37,38.575051359671946
CEC22_F1,NWOA-PS,38,37.32149659538881
CEC22_F1,NWOA-PS,39,36.88935990255191
CEC22_F1,NWOA-PS,40,36.9408774169032
CEC22_F1,NWOA-PS,41,36.039887973145525
CEC22_F1,NWOA-PS,42,34.942187447995295
CEC22_F1,NWOA-PS,43,34.5936481854935
CEC22_F1,NWOA-PS,44,33.933079127752
CEC22_F1,NWOA-PS,45,33.28003182920075
CEC22_F1,NWOA-PS,46,33.66375022187008
CEC22_F1,NWOA-PS,47,33.46899837215851
CEC22_F1,NWOA-PS,48,33.460405662108954
CEC22_F1,NWOA-PS,49,32.73857448768891
CEC22_F1,NWOA-PS,50,32.78068130988052
CEC22_F1,NWOA-PS,51,29.62193529153812
CEC22_F1,NWOA-PS,52,29.03812910845366
CEC22_F1,NWOA-PS,53,28.88401810969515
CEC22_F1,NWOA-PS,54,29.536518101183738
CEC22_F1,NWOA-PS,55,28.664412159148384
CEC22_F1,NWOA-PS,56,28.440426586638758
CEC22_F1,NWOA-PS,57,28.221215161976176
CEC22_F1,NWOA-PS,58,28.009148208692455
CEC22_F1,NWOA-PS,59,27.531218884380685
CEC22_F1,NWOA-PS,60,27.56505065067639
CEC22_F1,NWOA-PS,61,26.993162539479705
CEC22_F1,NWOA-PS,62,26.071046719430875
CEC22_F1,NWOA-PS,63,26.070470826435162
CEC22_F1,NWOA-PS,64,25.472401463298883
CEC22_F1,NWOA-PS,65,25.10986231019331
CEC22_F1,NWOA-PS,66,25.0265729480929
CEC22_F1,NWOA-PS,67,24.57896520786526
CEC22_F1,NWOA-PS,68,24.40020618787189
CEC22_F1,NWOA-PS,69,24.19749620818861
CEC22_F1,NWOA-PS,70,23.883603283735003
CEC22_F1,NWOA-PS,71,23.59856643488804
CEC22_F1,NWOA-PS,72,23.49372446844948
CEC22_F1,NWOA-PS,73,23.44922433855044
CEC22_F1,NWOA-PS,74,23.223674103559766
CEC22_F1,NWOA-PS,75,23.119985806099837
CEC22_F1,NWOA-PS,76,22.937891712147454
CEC22_F1,NWOA-PS,77,22.802004701546885
CEC22_F1,NWOA-PS,78,22.69605879824291
CEC22_F1,NWOA-PS,79,22.30590360141217
CEC22_F1,NWOA-PS,80,22.20479577191393
CEC22_F1,NWOA-PS,81,22.07960600976382
CEC22_F1,NWOA-PS,82,22.056663844780353
CEC22_F1,NWOA-PS,83,21.722476933668098
CEC22_F1,NWOA-PS,84,21.633766005203995
CEC22_F1,NWOA-PS,85,21.771838480022538
CEC22_F1,NWOA-PS,86,21.739611967021595
CEC22_F1,NWOA-PS,87,21.63260591919169
CEC22_F1,NWOA-PS,88,21.616092842444697
