Benchmark,Algorithm,Mean,Std,Best,Worst,Median
CEC22_F12,NWOA,2.918095e+03,6.517939e+01,2.815240e+03,3.147648e+03,2.900208e+03
CEC22_F12,NWOA-NM,2.840967e+03,5.422657e+01,2.604891e+03,2.904516e+03,2.853632e+03
CEC22_F12,NWOA-HC,2.830738e+03,5.471566e+01,2.654163e+03,2.892143e+03,2.850451e+03
CEC22_F12,NWOA-PS,2.858828e+03,3.937373e+01,2.800610e+03,3.044929e+03,2.854817e+03
CEC22_F12,NWOA-SA,2.847661e+03,1.753964e+01,2.783740e+03,2.860759e+03,2.854066e+03
