Benchmark,Algorithm,Mean,Std,Best,Worst,Median
CEC22_F8,NWOA,3.814439e+03,1.515319e+03,2.262064e+03,8.836383e+03,3.452013e+03
CEC22_F8,NWOA-NM,2.225880e+03,5.019302e+00,2.211688e+03,2.242608e+03,2.225474e+03
CEC22_F8,NWOA-HC,2.228146e+03,1.812879e+01,2.211964e+03,2.323798e+03,2.225424e+03
CEC22_F8,NWOA-PS,2.220931e+03,6.657827e+00,2.206740e+03,2.235177e+03,2.224205e+03
CEC22_F8,NWOA-SA,2.226932e+03,5.908821e+00,2.211866e+03,2.254474e+03,2.226755e+03
