Benchmark,Algorithm,Mean,Std,Best,Worst,Median
CEC22_F2,NWOA,1.492792e+03,3.523729e+02,8.937019e+02,2.627302e+03,1.454480e+03
CEC22_F2,NWOA-NM,4.546912e+02,1.401160e+01,4.089924e+02,4.728558e+02,4.491336e+02
CEC22_F2,NWOA-HC,4.543418e+02,9.496730e+00,4.450712e+02,4.752757e+02,4.491124e+02
CEC22_F2,NWOA-PS,4.551582e+02,1.040153e+01,4.366566e+02,4.738389e+02,4.496355e+02
CEC22_F2,NWOA-SA,4.608333e+02,2.211531e+01,4.215826e+02,5.323953e+02,4.530880e+02
