Benchmark,Algorithm,Mean,Std,Best,Worst,Median
CEC22_F11,NWOA,2.943042e+03,4.603768e+02,2.621144e+03,4.138150e+03,2.681829e+03
CEC22_F11,NWOA-NM,2.629134e+03,1.568525e+02,2.600002e+03,3.473811e+03,2.600005e+03
CEC22_F11,NWOA-HC,2.628528e+03,1.536020e+02,2.600001e+03,3.455700e+03,2.600005e+03
CEC22_F11,NWOA-PS,2.600006e+03,3.323146e-03,2.600003e+03,2.600018e+03,2.600006e+03
CEC22_F11,NWOA-SA,2.628160e+03,1.511051e+02,2.600002e+03,3.441882e+03,2.600006e+03
