Benchmark,Algorithm,Mean,Std,Best,Worst,Median
CEC22_F1,NWOA,2.908022e+04,1.030136e+04,8.969593e+03,5.230134e+04,2.746074e+04
CEC22_F1,NWOA-NM,3.001837e+02,9.670367e-02,3.000520e+02,3.004488e+02,3.001558e+02
CEC22_F1,NWOA-HC,3.000222e+02,6.836329e-03,3.000109e+02,3.000398e+02,3.000230e+02
CEC22_F1,NWOA-PS,3.013154e+02,7.618818e-01,3.003408e+02,3.036282e+02,3.011474e+02
CEC22_F1,NWOA-SA,3.021087e+02,1.689230e+00,3.005310e+02,3.102863e+02,3.016870e+02
